Retailer,Product_Name,Current Key (Hybrid),Llama 3B Prediction,Match
ddv,iPad A16 11 inch (2025) | 128GB Wifi & 5G Chính Hãng,ipad_pro_13_m5_lte_nano,"ipad_a16_wifi_lte_2025<|im_end|>

ipad_a16",False
ddv,iPhone Air 256GB Chính Hãng,,iphone_air_256gb,False
ddv,Apple Watch SE 3 (2025) 40mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_se_3_gps_40mm_aluminum_2025,False
ddv,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_gps_42mm_aluminum_2021,False
ddv,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,,apple_watch_series_11_gps_42mm_aluminum_2021,False
ddv,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,ipad_a16_lte_wifi,"ipad_a16_wifi<|im_end|>

Note: The canonical key is a unique identifier",False
ddv,iPad Pro M5 11 inch 256GB Wifi Chính Hãng,ipad_pro_13_m5_lte_nano,ipad_pro_11_m5_wifi_nano_text,False
ddv,iPad mini 7 2024 128GB Wifi Chính Hãng,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi,True
ddv,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,,"ipad_a16_wifi<|im_end|>

Note: The canonical key is a unique identifier",False
ddv,Tai nghe Apple AirPods Pro 3 Chính Hãng,airpods_pro_3,"AirPods Pro 3<|im_end|>

airpods_pro_3<|",False
ddv,Tai nghe Apple AirPods Pro 2 2023 (USB-C) Chính Hãng,airpods_pro_2,airpods_pro_2_2023_usb_c,False
ddv,iPad Pro M5 11 inch 256GB Wifi Chính Hãng,,ipad_pro_11_m5_wifi_nano_text,False
ddv,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,ipad_air_11_m3_wifi,ipad_air_11_m3_wifi,True
ddv,iPad A16 11 inch (2025) | 128GB Wifi Chính Hãng,,"ipad_a16_wifi<|im_end|>

Note: The canonical key is a unique identifier",False
ddv,iPad mini 7 2024 128GB Wifi Chính Hãng,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi,True
ddv,iPad mini 7 2024 128GB Wifi Chính Hãng,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi,True
ddv,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,ipad_air_11_m3_wifi,ipad_air_11_m3_wifi,True
ddv,iPad mini 7 2024 128GB Wifi Chính Hãng,ipad_mini_a17_pro_wifi,ipad_mini_a17_pro_wifi,True
ddv,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,ipad_air_11_m3_wifi,ipad_air_11_m3_wifi,True
ddv,iPad A16 11 inch 2025 256GB Wifi Chính hãng,ipad_a16_lte_wifi,"ipad_a16_wifi<|im_end|>

Note: The canonical key is a unique identifier",False
ddv,Tai nghe Apple AirPods 4 Chính Hãng,airpods_4,"AirPods 4<|tr|

apple_airpods_4",False
ddv,iPad A16 11 inch 2025 256GB Wifi Chính hãng,,"ipad_a16_wifi<|im_end|>

Note: The canonical key is a unique identifier",False
ddv,Tai nghe Apple AirPods 4 Chống ồn chủ động Chính Hãng,airpods_4_anc,AirPods 4 Pro (đã được cập nhật),False
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,apple_watch_se_3_lte_40mm,apple_watch_se_3_lte_40mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS + Cellular 44mm viền nhôm dây thể thao,apple_watch_se_3_lte_44mm,apple_watch_se_3_lte_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,apple_watch_se_3_gps_40mm,apple_watch_se_3_gps_40mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,apple_watch_se_3_gps_44mm,apple_watch_se_3_gps_44mm,True
mw,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_10_titanium_46mm,apple_watch_series_10_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,apple_watch_series_11_lte_42mm,apple_watch_series_11_gps_42mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,apple_watch_series_11_lte_42mm,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,apple_watch_series_11_lte_42mm,apple_watch_series_11_lte_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,,apple_watch_series_11_gps_42mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,,apple_watch_series_11_gps_42mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,apple_watch_series_10_lte_42mm,apple_watch_series_10_lte_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Ocean,apple_watch_series_11_titanium_42mm,apple_watch_ultra_2_titanium_49mm,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,,apple_watch_series_11_gps_42mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,apple_watch_series_11_titanium_42mm,apple_watch_ultra_2_titanium_49mm,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Ocean,,apple_watch_ultra_2_titanium_49mm,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Alpine,,apple_watch_ultra_2_titanium_49mm,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây thể thao,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,apple_watch_series_11_titanium_42mm,apple_watch_series_11_titanium_42mm,True
mw,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Alpine,apple_watch_series_11_titanium_42mm,apple_watch_ultra_3_gps_titanium_49mm,False
mw,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,apple_watch_series_10_gps_42mm,apple_watch_series_10_gps_42mm,True
mw,Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao,,apple_watch_series_11_gps_46mm_aluminum_sports_strap,False
mw,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Alpine,,apple_watch_ultra_3_gps_titanium_49mm,False
mw,Apple Watch Series 11 GPS + Cellular 46mm viền Titanium dây Milan,apple_watch_series_11_titanium_46mm,apple_watch_series_11_titanium_46mm,True
mw,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean,apple_watch_series_11_titanium_42mm,apple_watch_ultra_2_gps_cellular_49mm_titanium_dây_ocean,False
